Timestamp,Class,Confidence,BBox
2025-12-11 11:59:47.607287,lever_handle_valve,0.65,"[975.6553955078125, 336.40289306640625, 1193.549560546875, 700.4146728515625]"
2025-12-11 11:59:48.742548,lever_handle_valve,0.32,"[982.4820556640625, 350.9552917480469, 1194.8677978515625, 700.6922607421875]"
2025-12-11 12:00:36.603238,lever_handle_valve,0.25,"[1212.853271484375, 443.38720703125, 1277.6202392578125, 564.5653076171875]"
2025-12-11 12:00:36.982240,lever_handle_valve,0.49,"[1187.529052734375, 335.52374267578125, 1278.4764404296875, 436.80377197265625]"
2025-12-11 12:00:36.982240,lever_handle_valve,0.41,"[1092.2996826171875, 335.6989440917969, 1277.991455078125, 437.97265625]"
2025-12-11 12:00:37.359221,lever_handle_valve,0.43,"[1189.009521484375, 335.8902587890625, 1278.88623046875, 435.73199462890625]"
2025-12-11 12:00:37.359221,lever_handle_valve,0.27,"[1084.420166015625, 336.3367614746094, 1279.5692138671875, 436.7804260253906]"
2025-12-11 12:00:43.321658,lever_handle_valve,0.28,"[1171.218505859375, 338.0535583496094, 1278.428466796875, 438.5584411621094]"
2025-12-11 12:01:23.206327,lever_handle_valve,0.70,"[1099.084716796875, 329.3213806152344, 1279.59375, 442.53350830078125]"
2025-12-11 12:01:23.582044,lever_handle_valve,0.44,"[1094.9390869140625, 329.759765625, 1279.7628173828125, 441.28680419921875]"
2025-12-11 12:01:23.967388,lever_handle_valve,0.28,"[1073.6773681640625, 331.677001953125, 1279.459716796875, 441.184814453125]"
2025-12-11 12:02:10.342587,lever_handle_valve,0.26,"[1071.345458984375, 336.4904479980469, 1278.8131103515625, 442.72650146484375]"
2025-12-11 12:02:10.720284,lever_handle_valve,0.30,"[1071.971923828125, 334.5452575683594, 1279.133544921875, 443.052978515625]"
2025-12-11 12:02:11.858766,lever_handle_valve,0.29,"[1071.1544189453125, 329.15155029296875, 1279.699951171875, 442.6127014160156]"
2025-12-11 12:02:17.158348,lever_handle_valve,0.26,"[1070.8115234375, 333.89105224609375, 1279.7281494140625, 439.8717346191406]"
2025-12-11 12:02:17.538407,exit_sign,0.32,"[1211.0478515625, 440.9136657714844, 1279.010986328125, 567.8463134765625]"
2025-12-11 12:02:22.912247,wheel_handle_valve,0.31,"[780.0718994140625, 397.0459899902344, 905.2109375, 500.806396484375]"
2025-12-11 12:02:23.292310,wheel_handle_valve,0.26,"[779.1932373046875, 402.82257080078125, 915.5323486328125, 512.5359497070312]"
2025-12-11 12:02:23.667559,wheel_handle_valve,0.44,"[2.9580016136169434, 0.0, 174.10134887695312, 120.6366958618164]"
2025-12-11 12:02:26.330621,lever_handle_valve,0.29,"[1072.8232421875, 327.8696594238281, 1279.678955078125, 441.8143615722656]"
2025-12-11 12:02:26.701813,lever_handle_valve,0.30,"[1073.263427734375, 313.531494140625, 1279.9493408203125, 442.921142578125]"
2025-12-11 12:02:28.213800,wheel_handle_valve,0.63,"[75.42739868164062, 0.0, 249.2953338623047, 106.1421890258789]"
2025-12-11 12:02:28.593268,wheel_handle_valve,0.34,"[776.4609375, 403.24371337890625, 906.7727661132812, 494.97869873046875]"
2025-12-11 12:02:28.975334,wheel_handle_valve,0.52,"[774.66845703125, 405.0408630371094, 906.7530517578125, 496.3269958496094]"
2025-12-11 12:02:40.064616,wheel_handle_valve,0.28,"[775.1375732421875, 390.8816833496094, 905.9010009765625, 500.37457275390625]"
2025-12-11 12:02:40.451134,wheel_handle_valve,0.26,"[776.72900390625, 392.71160888671875, 905.9964599609375, 500.3890075683594]"
2025-12-11 12:02:40.818637,wheel_handle_valve,0.31,"[774.4938354492188, 390.32122802734375, 906.3218994140625, 496.9737243652344]"
2025-12-11 12:02:41.203190,wheel_handle_valve,0.30,"[775.4739990234375, 393.85302734375, 901.0751953125, 496.73046875]"
2025-12-11 12:02:44.226190,lever_handle_valve,0.28,"[1068.5457763671875, 342.1108703613281, 1280.0, 442.2439880371094]"
2025-12-11 12:02:46.879607,wheel_handle_valve,0.28,"[772.7952880859375, 392.7594299316406, 902.0294799804688, 493.0314025878906]"
2025-12-11 12:02:57.179580,lever_handle_valve,0.31,"[1074.93310546875, 337.02679443359375, 1279.8824462890625, 440.58038330078125]"
2025-12-11 12:02:59.446692,wheel_handle_valve,0.26,"[771.0359497070312, 388.09893798828125, 872.8825073242188, 483.8993225097656]"
2025-12-11 12:03:32.133354,wheel_handle_valve,0.51,"[842.7838134765625, 454.01922607421875, 987.1202392578125, 592.1815795898438]"
2025-12-11 12:03:32.894573,wheel_handle_valve,0.37,"[775.6282348632812, 390.3983459472656, 895.4605712890625, 478.786865234375]"
2025-12-11 12:03:33.649434,wheel_handle_valve,0.30,"[775.39013671875, 375.9585266113281, 899.3805541992188, 478.82379150390625]"
2025-12-11 12:03:34.794054,lever_handle_valve,0.38,"[1063.0286865234375, 339.1515808105469, 1258.2564697265625, 439.9610290527344]"
2025-12-11 12:03:35.166290,lever_handle_valve,0.38,"[1065.134765625, 339.37554931640625, 1259.177001953125, 440.444580078125]"
2025-12-11 12:03:56.169954,wheel_handle_valve,0.27,"[781.3331298828125, 336.10595703125, 905.9302978515625, 482.07861328125]"
2025-12-11 12:04:31.046339,lever_handle_valve,0.32,"[774.9848022460938, 387.8260192871094, 900.3935546875, 477.9728088378906]"
2025-12-11 12:04:31.424855,lever_handle_valve,0.32,"[771.9346923828125, 385.5877990722656, 902.5059814453125, 474.91436767578125]"
2025-12-11 12:04:31.795852,lever_handle_valve,0.33,"[769.9426879882812, 384.7738342285156, 901.1727294921875, 474.91552734375]"
2025-12-11 12:04:32.178037,lever_handle_valve,0.41,"[770.3561401367188, 384.97027587890625, 900.5357666015625, 474.54364013671875]"
2025-12-11 12:05:04.619691,wheel_handle_valve,0.30,"[776.4901733398438, 388.3111267089844, 889.0906372070312, 481.7496032714844]"
2025-12-11 12:05:05.004180,lever_handle_valve,0.48,"[777.8637084960938, 384.8873596191406, 834.2918090820312, 475.9498596191406]"
2025-12-11 12:05:10.116206,wheel_handle_valve,0.48,"[776.7598876953125, 387.52130126953125, 891.4910278320312, 487.1380920410156]"
2025-12-11 12:08:59.456995,wheel_handle_valve,0.45,"[761.2169799804688, 425.0397033691406, 892.5223388671875, 583.7491455078125]"
2025-12-11 12:08:59.938868,wheel_handle_valve,0.27,"[761.04345703125, 432.4683532714844, 890.5471801757812, 584.8744506835938]"
2025-12-11 12:09:01.388007,wheel_handle_valve,0.33,"[759.2616577148438, 412.23736572265625, 898.9513549804688, 583.6031494140625]"
2025-12-11 12:09:05.788464,wheel_handle_valve,0.43,"[762.4498291015625, 384.3814392089844, 900.4791870117188, 582.6070556640625]"
2025-12-11 12:09:10.141453,wheel_handle_valve,0.52,"[761.5118408203125, 406.05401611328125, 903.65625, 584.37255859375]"
2025-12-11 12:09:10.622297,wheel_handle_valve,0.51,"[760.5689697265625, 412.8761291503906, 903.4754028320312, 584.0335693359375]"
2025-12-11 12:09:11.096543,wheel_handle_valve,0.27,"[761.3168334960938, 418.4102478027344, 902.0474853515625, 582.89306640625]"
2025-12-11 12:09:47.771707,wheel_handle_valve,0.41,"[763.2011108398438, 577.2955322265625, 843.7396240234375, 671.9229736328125]"
2025-12-11 12:09:48.252322,wheel_handle_valve,0.49,"[762.3255615234375, 396.1678161621094, 888.5036010742188, 583.2683715820312]"
2025-12-11 12:09:48.737211,wheel_handle_valve,0.52,"[762.9397583007812, 389.41864013671875, 897.3753662109375, 581.9088134765625]"
2025-12-11 12:09:49.211502,wheel_handle_valve,0.61,"[762.546630859375, 397.07012939453125, 896.1735229492188, 582.3502807617188]"
2025-12-11 12:09:49.699159,wheel_handle_valve,0.48,"[764.33154296875, 392.37188720703125, 898.8902587890625, 582.02392578125]"
2025-12-11 12:09:50.181195,wheel_handle_valve,0.63,"[764.8216552734375, 396.3763122558594, 897.98828125, 582.8986206054688]"
2025-12-11 12:09:51.207752,wheel_handle_valve,0.27,"[761.7471923828125, 387.78485107421875, 903.2421875, 583.4083251953125]"
2025-12-11 12:11:11.793957,wheel_handle_valve,0.31,"[763.5055541992188, 430.5030822753906, 884.421875, 582.8097534179688]"
2025-12-11 12:11:27.914916,wheel_handle_valve,0.56,"[247.3245849609375, 245.34292602539062, 373.4053955078125, 336.12091064453125]"
2025-12-11 12:11:32.253857,wheel_handle_valve,0.35,"[248.60848999023438, 248.71395874023438, 365.52484130859375, 342.85260009765625]"
2025-12-11 12:11:32.734999,wheel_handle_valve,0.53,"[250.34243774414062, 246.13662719726562, 368.49273681640625, 337.96453857421875]"
2025-12-11 12:11:33.221774,wheel_handle_valve,0.63,"[251.84765625, 247.7715606689453, 367.2572937011719, 339.74884033203125]"
2025-12-11 12:11:33.698674,wheel_handle_valve,0.55,"[251.0828399658203, 248.3144073486328, 364.6527404785156, 337.1520690917969]"
2025-12-11 12:11:34.180982,wheel_handle_valve,0.44,"[248.2669677734375, 249.9646453857422, 371.88531494140625, 344.2049255371094]"
2025-12-11 12:11:35.630298,wheel_handle_valve,0.38,"[762.7653198242188, 450.8274841308594, 878.5316162109375, 581.62841796875]"
2025-12-11 12:11:36.215007,wheel_handle_valve,0.34,"[764.4801025390625, 458.2499084472656, 876.7301025390625, 581.1488037109375]"
2025-12-11 12:11:37.179428,wheel_handle_valve,0.25,"[764.6339721679688, 460.4972229003906, 876.4430541992188, 580.7291870117188]"
2025-12-11 12:11:50.197007,wheel_handle_valve,0.52,"[760.88916015625, 398.7442932128906, 888.4553833007812, 582.0325927734375]"
2025-12-11 12:11:50.678456,wheel_handle_valve,0.44,"[223.02194213867188, 246.8050994873047, 348.9653625488281, 336.09515380859375]"
2025-12-11 12:11:51.194335,wheel_handle_valve,0.37,"[243.3671417236328, 248.82192993164062, 366.47576904296875, 339.634033203125]"
2025-12-11 12:11:51.671117,wheel_handle_valve,0.28,"[247.5283966064453, 249.7874755859375, 365.0942687988281, 338.68389892578125]"
2025-12-11 12:12:03.619086,wheel_handle_valve,0.25,"[761.5358276367188, 441.52734375, 880.6544189453125, 581.6490478515625]"
2025-12-11 12:12:23.397491,wheel_handle_valve,0.31,"[204.22805786132812, 161.68093872070312, 368.0257263183594, 269.02569580078125]"
2025-12-11 12:15:16.636263,lever_handle_valve,0.26,"[593.1875, 243.01821899414062, 1005.0836181640625, 554.67626953125]"
2025-12-11 12:15:20.966880,wheel_handle_valve,0.38,"[403.8642578125, 10.597912788391113, 748.0691528320312, 307.2483215332031]"
2025-12-11 12:15:24.371532,wheel_handle_valve,0.46,"[356.7905578613281, 208.58560180664062, 479.8670959472656, 321.5782470703125]"
2025-12-11 12:15:24.852971,wheel_handle_valve,0.45,"[353.9405822753906, 209.73727416992188, 475.5458984375, 325.2627258300781]"
2025-12-11 12:15:25.333919,wheel_handle_valve,0.38,"[354.4554138183594, 210.8269500732422, 467.2872009277344, 319.28436279296875]"
2025-12-11 12:15:25.816575,wheel_handle_valve,0.28,"[355.0942077636719, 208.6526336669922, 463.29925537109375, 315.93603515625]"
2025-12-11 12:15:26.307996,wheel_handle_valve,0.52,"[355.92034912109375, 214.6529541015625, 488.3023376464844, 330.8852844238281]"
2025-12-11 12:15:26.781245,wheel_handle_valve,0.51,"[354.24932861328125, 215.2533721923828, 480.7791442871094, 331.7240295410156]"
2025-12-11 12:15:27.263576,wheel_handle_valve,0.47,"[355.26544189453125, 219.7378692626953, 481.7933044433594, 327.7769775390625]"
2025-12-11 12:15:27.742923,wheel_handle_valve,0.39,"[357.15966796875, 222.3334503173828, 480.31982421875, 326.53607177734375]"
2025-12-11 12:15:30.152786,wheel_handle_valve,0.54,"[353.3124084472656, 224.60739135742188, 482.02410888671875, 329.09588623046875]"
2025-12-11 12:15:36.985673,wheel_handle_valve,0.57,"[284.1272888183594, 222.16348266601562, 411.91461181640625, 331.50885009765625]"
2025-12-11 12:15:37.446147,wheel_handle_valve,0.63,"[251.62930297851562, 224.14352416992188, 413.1166076660156, 343.7300109863281]"
2025-12-11 12:15:48.536528,wheel_handle_valve,0.75,"[234.68539428710938, 217.71548461914062, 370.5533447265625, 324.7200622558594]"
2025-12-11 12:16:02.065280,wheel_handle_valve,0.37,"[195.9176025390625, 227.0627899169922, 351.974609375, 342.92840576171875]"
2025-12-11 12:16:02.547960,wheel_handle_valve,0.58,"[190.36309814453125, 233.94482421875, 351.33782958984375, 350.74871826171875]"
2025-12-11 12:16:03.032229,wheel_handle_valve,0.49,"[197.3657684326172, 246.3768768310547, 357.3472595214844, 356.4420471191406]"
2025-12-11 12:16:03.514930,wheel_handle_valve,0.31,"[187.93150329589844, 247.36544799804688, 374.6079406738281, 369.799072265625]"
2025-12-11 12:16:03.995222,wheel_handle_valve,0.36,"[188.34982299804688, 246.94985961914062, 382.14501953125, 371.1105041503906]"
2025-12-11 12:16:05.442721,wheel_handle_valve,0.40,"[187.81056213378906, 240.3799591064453, 360.93499755859375, 342.246337890625]"
2025-12-11 12:16:05.924324,wheel_handle_valve,0.42,"[193.1947784423828, 238.8869171142578, 358.0272521972656, 344.4337158203125]"
2025-12-11 12:16:06.418785,wheel_handle_valve,0.41,"[189.86306762695312, 239.1190185546875, 368.3141174316406, 345.35211181640625]"
2025-12-11 12:16:07.887015,wheel_handle_valve,0.26,"[204.65631103515625, 239.2756805419922, 398.7077941894531, 374.64532470703125]"
2025-12-11 12:16:16.565568,wheel_handle_valve,0.44,"[231.15762329101562, 216.2935028076172, 372.5120544433594, 330.2135314941406]"
2025-12-11 12:16:19.456121,wheel_handle_valve,0.71,"[235.79061889648438, 221.6197052001953, 368.5005187988281, 327.2086181640625]"
2025-12-11 12:16:19.939894,wheel_handle_valve,0.49,"[235.15737915039062, 225.60830688476562, 364.1856689453125, 321.85321044921875]"
2025-12-11 12:16:20.421693,wheel_handle_valve,0.44,"[240.7112274169922, 225.2599334716797, 377.08392333984375, 320.2803955078125]"
2025-12-11 12:16:24.829507,wheel_handle_valve,0.25,"[204.52220153808594, 242.7085723876953, 420.75714111328125, 396.1819763183594]"
2025-12-11 12:16:25.310074,wheel_handle_valve,0.50,"[204.0546875, 255.49221801757812, 401.49853515625, 413.70611572265625]"
2025-12-11 12:16:35.434772,wheel_handle_valve,0.35,"[235.9506378173828, 234.3979949951172, 446.50018310546875, 406.30712890625]"
2025-12-11 12:16:41.256863,wheel_handle_valve,0.41,"[221.1419677734375, 271.21856689453125, 395.1766662597656, 411.56292724609375]"
2025-12-11 12:16:42.700969,wheel_handle_valve,0.57,"[225.7103729248047, 264.6916809082031, 417.35870361328125, 412.2750549316406]"
2025-12-11 12:16:43.181990,wheel_handle_valve,0.28,"[234.0461883544922, 268.87640380859375, 408.0140686035156, 413.3020935058594]"
2025-12-11 12:16:44.149068,wheel_handle_valve,0.36,"[219.11758422851562, 229.370849609375, 318.2540588378906, 352.05145263671875]"
2025-12-11 12:16:46.563971,wheel_handle_valve,0.51,"[221.55911254882812, 238.2046661376953, 390.4391174316406, 399.11041259765625]"
2025-12-11 12:16:46.563971,lever_handle_valve,0.27,"[978.3531494140625, 216.47958374023438, 1159.3455810546875, 264.53704833984375]"
2025-12-11 12:16:52.893568,wheel_handle_valve,0.45,"[214.17929077148438, 216.015869140625, 317.7100830078125, 349.0162658691406]"
2025-12-11 12:16:55.782260,wheel_handle_valve,0.70,"[218.21908569335938, 218.9159698486328, 314.9252014160156, 354.07568359375]"
2025-12-11 12:16:58.193970,wheel_handle_valve,0.30,"[219.6986083984375, 221.7196044921875, 321.3965148925781, 348.55145263671875]"
2025-12-11 12:16:58.676310,wheel_handle_valve,0.30,"[211.38058471679688, 233.56167602539062, 306.0854797363281, 377.5506286621094]"
2025-12-11 12:16:58.676310,wheel_handle_valve,0.26,"[211.99063110351562, 221.25784301757812, 309.27349853515625, 378.00421142578125]"
2025-12-11 12:17:13.277043,wheel_handle_valve,0.55,"[239.8632354736328, 226.21435546875, 518.75244140625, 489.61041259765625]"
2025-12-11 12:17:55.775258,lever_handle_valve,0.41,"[686.6041870117188, 256.5728454589844, 1005.3927001953125, 551.3417358398438]"
2025-12-11 12:17:56.742921,lever_handle_valve,0.37,"[628.78076171875, 266.00091552734375, 1004.08154296875, 563.369384765625]"
2025-12-11 12:20:57.514470,wheel_handle_valve,0.40,"[402.1888732910156, 200.9842987060547, 532.5274658203125, 307.32135009765625]"
2025-12-11 12:21:53.530705,wheel_handle_valve,0.25,"[708.2301025390625, 267.572998046875, 817.1690673828125, 475.80218505859375]"
2025-12-11 12:25:26.026275,exit_sign,0.40,"[0.0, 258.89544677734375, 202.93553161621094, 352.11090087890625]"
2025-12-11 12:25:33.743888,exit_sign,0.29,"[0.0, 260.65509033203125, 201.8318634033203, 349.49798583984375]"
2025-12-11 12:25:34.224551,exit_sign,0.26,"[0.0, 260.16546630859375, 202.76492309570312, 349.67242431640625]"
2025-12-11 12:26:06.255755,exit_sign,0.37,"[0.37205201387405396, 253.5270538330078, 211.62265014648438, 348.956298828125]"
2025-12-11 12:26:06.734239,exit_sign,0.43,"[0.02244262769818306, 260.93341064453125, 182.81375122070312, 351.9237365722656]"
2025-12-11 12:26:07.240816,exit_sign,0.43,"[0.0, 261.04931640625, 175.692138671875, 352.0276184082031]"
2025-12-11 12:26:07.726924,exit_sign,0.55,"[0.20787963271141052, 261.59906005859375, 154.62905883789062, 352.81280517578125]"
2025-12-11 12:26:08.209403,exit_sign,0.40,"[0.093414306640625, 260.80645751953125, 163.2515411376953, 353.76251220703125]"
2025-12-11 12:26:08.688173,exit_sign,0.44,"[0.38496702909469604, 262.73333740234375, 156.07186889648438, 350.8016357421875]"
2025-12-11 12:26:09.167663,exit_sign,0.44,"[0.19908447563648224, 259.85235595703125, 164.94277954101562, 352.60089111328125]"
2025-12-11 12:26:09.649398,exit_sign,0.34,"[0.12675170600414276, 260.3100891113281, 164.8101806640625, 353.1942138671875]"
2025-12-11 12:26:10.130744,exit_sign,0.38,"[0.11405639350414276, 261.6607971191406, 176.60580444335938, 351.91217041015625]"
2025-12-11 12:26:10.615650,exit_sign,0.38,"[0.11123047024011612, 261.3866271972656, 180.4901885986328, 352.5777893066406]"
2025-12-11 12:26:11.095527,exit_sign,0.36,"[0.26312255859375, 261.32537841796875, 173.06808471679688, 351.6235656738281]"
2025-12-11 12:26:11.578324,exit_sign,0.28,"[0.330169677734375, 263.2657165527344, 162.39381408691406, 351.954345703125]"
2025-12-11 12:26:12.065417,exit_sign,0.33,"[0.16679076850414276, 260.3444519042969, 169.2796173095703, 352.35931396484375]"
2025-12-11 12:26:12.541767,exit_sign,0.31,"[0.216033935546875, 260.3318786621094, 178.27536010742188, 352.7008972167969]"
2025-12-11 12:26:13.040329,exit_sign,0.37,"[0.05217895656824112, 260.87396240234375, 182.324462890625, 352.35711669921875]"
2025-12-11 12:26:13.509538,exit_sign,0.29,"[0.087188720703125, 260.6448669433594, 186.13497924804688, 352.3050842285156]"
2025-12-11 12:26:13.990507,exit_sign,0.28,"[0.02896728552877903, 260.6219787597656, 185.62477111816406, 352.79522705078125]"
2025-12-11 12:26:14.473966,exit_sign,0.28,"[0.15091553330421448, 260.867919921875, 183.35427856445312, 352.5397033691406]"
2025-12-11 12:26:14.958376,exit_sign,0.33,"[0.049346923828125, 260.37994384765625, 187.46841430664062, 352.6720275878906]"
2025-12-11 12:26:15.440065,exit_sign,0.32,"[0.15464477241039276, 260.7342224121094, 185.6700439453125, 352.1080627441406]"
2025-12-11 12:26:15.931168,exit_sign,0.33,"[0.20291748642921448, 260.97161865234375, 182.44383239746094, 352.39727783203125]"
2025-12-11 12:26:16.403039,exit_sign,0.30,"[0.10272216796875, 262.0838317871094, 185.50338745117188, 352.66217041015625]"
2025-12-11 12:26:17.366516,exit_sign,0.31,"[0.08585815131664276, 260.71075439453125, 185.01577758789062, 353.0416564941406]"
2025-12-11 12:26:19.777903,exit_sign,0.47,"[0.23026733100414276, 260.03485107421875, 174.1562957763672, 352.3105163574219]"
2025-12-11 12:26:20.258591,exit_sign,0.55,"[0.05972900241613388, 258.5986328125, 181.79385375976562, 352.78411865234375]"
2025-12-11 12:26:22.277532,exit_sign,0.27,"[0.0, 260.2657775878906, 188.26300048828125, 353.2309265136719]"
2025-12-11 12:26:22.772551,exit_sign,0.30,"[0.0, 259.7069396972656, 188.8062744140625, 353.3584899902344]"
2025-12-11 12:26:24.216518,exit_sign,0.32,"[0.19044189155101776, 260.1734619140625, 179.46243286132812, 353.41259765625]"
2025-12-11 12:26:25.184048,exit_sign,0.38,"[0.0, 263.80780029296875, 193.31527709960938, 350.80316162109375]"
2025-12-11 12:26:25.667630,exit_sign,0.33,"[0.0, 259.9618835449219, 191.1710968017578, 353.7585754394531]"
2025-12-11 12:26:27.113659,exit_sign,0.50,"[0.0, 265.18463134765625, 192.71737670898438, 349.68511962890625]"
2025-12-11 12:26:27.595987,exit_sign,0.38,"[0.0, 265.3005065917969, 196.24447631835938, 349.90887451171875]"
2025-12-11 12:26:28.087200,exit_sign,0.32,"[0.0, 265.0084533691406, 196.65737915039062, 349.51287841796875]"
2025-12-11 12:26:28.558711,exit_sign,0.45,"[0.0, 265.7832336425781, 195.25465393066406, 349.58819580078125]"
2025-12-11 12:26:29.040338,exit_sign,0.32,"[0.0, 264.9178771972656, 195.2216033935547, 349.66448974609375]"
2025-12-11 12:26:30.006204,exit_sign,0.43,"[0.0, 265.4619140625, 194.93673706054688, 349.8882751464844]"
2025-12-11 12:26:30.486827,exit_sign,0.53,"[0.0, 263.7740783691406, 194.1387939453125, 350.3376770019531]"
2025-12-11 12:26:30.971138,exit_sign,0.36,"[0.0, 265.9657287597656, 196.09487915039062, 349.00543212890625]"
2025-12-11 12:26:31.453510,exit_sign,0.42,"[0.0, 265.65777587890625, 195.68260192871094, 349.7716979980469]"
2025-12-11 12:26:31.933027,exit_sign,0.36,"[0.09352417290210724, 252.4758758544922, 200.71145629882812, 348.52447509765625]"
2025-12-11 12:26:32.416259,exit_sign,0.37,"[0.0, 262.1388854980469, 195.3769073486328, 350.52215576171875]"
2025-12-11 12:26:32.908027,exit_sign,0.36,"[0.0, 255.228759765625, 186.57418823242188, 352.8385314941406]"
2025-12-11 12:26:34.344477,exit_sign,0.38,"[0.0, 264.801513671875, 191.62319946289062, 350.10528564453125]"
2025-12-11 12:26:34.828268,exit_sign,0.27,"[0.0, 267.0962829589844, 191.8977813720703, 349.95037841796875]"
2025-12-11 12:26:35.308710,exit_sign,0.46,"[0.0, 268.25360107421875, 199.34347534179688, 350.60406494140625]"
2025-12-11 12:26:35.790957,exit_sign,0.39,"[0.0, 265.62261962890625, 200.83311462402344, 351.64337158203125]"
2025-12-11 12:26:36.272730,exit_sign,0.40,"[0.0, 266.34967041015625, 199.93995666503906, 350.3384704589844]"
2025-12-11 12:26:38.237409,exit_sign,0.26,"[0.0, 266.6510009765625, 202.4367218017578, 350.9746398925781]"
2025-12-11 12:26:53.699795,lever_handle_valve,0.44,"[1117.2828369140625, 41.577796936035156, 1209.2940673828125, 276.5187072753906]"
2025-12-11 12:27:30.374598,fire_extinguisher,0.44,"[54.35688400268555, 0.5096679925918579, 1147.749267578125, 489.76824951171875]"
2025-12-11 12:31:42.060564,barrel,0.86,"[0.663525402545929, 134.936767578125, 713.0739135742188, 717.5689697265625]"
2025-12-11 12:33:06.773020,wheel_handle_valve,0.42,"[943.0814208984375, 186.67153930664062, 1236.423583984375, 416.052734375]"
2025-12-11 12:33:07.262243,lever_handle_valve,0.80,"[959.6340942382812, 184.8385772705078, 1186.915283203125, 571.7412719726562]"
2025-12-11 12:33:07.739268,lever_handle_valve,0.80,"[945.3123779296875, 185.23434448242188, 1157.3604736328125, 689.4583740234375]"
2025-12-11 12:33:08.226897,lever_handle_valve,0.47,"[944.2745361328125, 168.9236602783203, 1141.52001953125, 690.27490234375]"
2025-12-11 12:33:41.312050,wheel_handle_valve,0.27,"[535.3853759765625, 325.8001708984375, 668.2529296875, 379.0514221191406]"
2025-12-11 12:33:54.223332,wheel_handle_valve,0.25,"[854.1345825195312, 274.9456481933594, 974.9461059570312, 503.244384765625]"
2025-12-11 12:33:55.014136,wheel_handle_valve,0.27,"[858.5285034179688, 274.7657165527344, 975.1520385742188, 502.7967834472656]"
2025-12-11 12:33:59.638628,wheel_handle_valve,0.28,"[859.173828125, 275.3855285644531, 975.4435424804688, 502.40704345703125]"
2025-12-11 12:43:31.863350,wheel_handle_valve,0.35,"[345.478271484375, 2.2022948265075684, 696.7200317382812, 438.34033203125]"
2025-12-11 12:43:45.376430,wheel_handle_valve,0.40,"[285.9457702636719, 67.44538116455078, 455.7440490722656, 181.56640625]"
2025-12-11 12:45:41.339194,wheel_handle_valve,0.41,"[404.5577697753906, 240.36795043945312, 551.5191650390625, 343.4521789550781]"
2025-12-11 12:45:46.287959,wheel_handle_valve,0.56,"[384.4291687011719, 268.7439880371094, 511.5296936035156, 410.70086669921875]"
2025-12-11 12:46:20.459200,wheel_handle_valve,0.45,"[469.541748046875, 58.177391052246094, 802.5037231445312, 478.6007385253906]"
2025-12-11 12:46:24.653984,exit_sign,0.35,"[269.415771484375, 515.8102416992188, 489.99267578125, 593.7200317382812]"
2025-12-11 12:47:30.928254,wheel_handle_valve,0.45,"[439.00970458984375, 133.7947235107422, 788.7359619140625, 524.3018798828125]"
2025-12-11 12:48:35.105792,wheel_handle_valve,0.35,"[1197.377685546875, 560.173828125, 1278.483154296875, 716.8765869140625]"
2025-12-11 12:51:54.728054,lever_handle_valve,0.31,"[211.18191528320312, 93.9508285522461, 706.0802001953125, 483.4602966308594]"
2025-12-11 12:51:55.694377,wheel_handle_valve,0.64,"[306.61968994140625, 4.715185642242432, 660.527099609375, 388.47149658203125]"
2025-12-11 12:54:43.595741,lever_handle_valve,0.29,"[893.8689575195312, 383.44903564453125, 1144.546142578125, 711.4514770507812]"
2025-12-11 12:54:43.595741,lever_handle_valve,0.25,"[921.1796875, 399.74481201171875, 1144.13916015625, 711.70458984375]"
2025-12-11 12:54:44.083782,lever_handle_valve,0.33,"[917.2970581054688, 410.96820068359375, 1142.909423828125, 712.7049560546875]"
2025-12-11 12:54:45.043584,lever_handle_valve,0.31,"[916.2551879882812, 410.6719665527344, 1144.39990234375, 713.9834594726562]"
2025-12-11 12:54:48.485584,lever_handle_valve,0.27,"[920.802734375, 414.11407470703125, 1144.0103759765625, 713.2513427734375]"
2025-12-11 12:54:49.931262,lever_handle_valve,0.25,"[927.3927612304688, 413.49188232421875, 1143.460693359375, 712.0333251953125]"
2025-12-11 12:54:50.421578,lever_handle_valve,0.35,"[914.7716064453125, 418.2188415527344, 1142.954833984375, 713.3529663085938]"
2025-12-11 12:54:51.378579,lever_handle_valve,0.27,"[926.375, 425.95721435546875, 1144.869873046875, 711.3447265625]"
2025-12-11 12:54:56.679352,lever_handle_valve,0.30,"[921.29296875, 429.62841796875, 1145.7525634765625, 711.4501342773438]"
2025-12-11 12:54:59.571041,lever_handle_valve,0.31,"[936.7015380859375, 430.62261962890625, 1143.412109375, 717.1820068359375]"
2025-12-11 12:55:02.016254,lever_handle_valve,0.25,"[938.6321411132812, 421.90863037109375, 1144.4622802734375, 717.8504638671875]"
2025-12-11 12:55:06.353589,lever_handle_valve,0.33,"[963.3798828125, 438.462158203125, 1141.029296875, 717.7200317382812]"
2025-12-11 12:55:07.319697,lever_handle_valve,0.32,"[964.365234375, 436.62060546875, 1140.509521484375, 717.6435546875]"
2025-12-11 12:55:07.799466,lever_handle_valve,0.33,"[963.2271728515625, 438.10040283203125, 1140.880615234375, 717.822509765625]"
2025-12-11 12:55:08.282023,lever_handle_valve,0.43,"[963.806640625, 439.1827697753906, 1141.22021484375, 717.8648681640625]"
2025-12-11 12:55:08.767123,lever_handle_valve,0.36,"[963.29443359375, 439.9600524902344, 1141.4287109375, 717.8445434570312]"
