timestamp,total,cars,motorcycles,buses,trucks,avg_confidence
2026-02-10T22:36:21.606429,2,1,0,0,1,0.69
2026-02-10T22:36:26.106950,3,1,0,0,2,0.56
2026-02-10T22:36:30.855117,2,1,0,0,1,0.8
2026-02-10T22:36:35.458658,2,1,0,0,1,0.79
2026-02-10T22:36:40.407059,3,1,0,0,2,0.57
2026-02-10T22:36:45.405903,3,1,0,0,2,0.63
2026-02-10T22:36:50.465993,3,1,0,0,2,0.54
2026-02-10T22:36:55.108589,3,1,0,0,2,0.54
2026-02-10T22:36:59.733821,3,1,0,0,2,0.54
2026-02-10T22:37:04.155844,3,1,0,0,2,0.56
2026-02-10T22:37:08.810047,2,1,0,0,1,0.73
2026-02-10T22:37:13.612047,3,1,0,0,2,0.57
2026-02-10T22:37:18.322889,2,1,0,0,1,0.82
2026-02-10T22:37:22.865255,3,1,0,0,2,0.55
2026-02-10T22:37:27.661501,3,1,0,0,2,0.57
2026-02-10T22:37:32.606118,3,1,0,0,2,0.61
2026-02-10T22:37:38.106140,4,1,0,0,3,0.48
2026-02-10T22:37:42.807555,4,1,0,0,3,0.49
2026-02-10T22:37:47.810551,2,1,0,0,1,0.73
2026-02-10T22:37:52.289824,2,1,0,0,1,0.81
2026-02-10T22:37:56.927525,4,1,0,0,3,0.48
2026-02-10T22:38:01.659130,2,1,0,0,1,0.78
2026-02-10T22:38:06.445416,3,1,0,0,2,0.6
2026-02-10T22:38:11.105689,3,1,0,0,2,0.59
2026-02-10T22:38:15.957437,3,1,0,0,2,0.58
2026-02-10T22:38:20.897040,3,1,0,0,2,0.59
2026-02-10T22:38:26.107225,3,1,0,0,2,0.58
2026-02-10T22:38:31.165027,2,1,0,0,1,0.82
2026-02-10T22:38:35.614875,2,1,0,0,1,0.82
2026-02-10T22:38:40.926326,3,1,0,0,2,0.55
2026-02-10T22:38:45.513607,4,1,0,0,3,0.49
2026-02-10T22:38:50.157091,2,1,0,0,1,0.76
2026-02-10T22:38:54.707133,3,1,0,0,2,0.56
2026-02-10T22:39:00.406064,2,1,0,0,1,0.8
2026-02-10T22:39:05.162779,2,1,0,0,1,0.73
2026-02-10T22:39:09.710072,3,1,0,0,2,0.6
2026-02-10T22:39:14.458117,2,1,0,0,1,0.76
2026-02-10T22:39:19.456652,3,1,0,0,2,0.58
2026-02-10T22:39:24.661309,2,1,0,0,1,0.74
2026-02-10T22:39:29.729098,3,1,0,0,2,0.58
2026-02-10T22:39:34.663436,2,1,0,0,1,0.67
2026-02-10T22:39:39.755168,3,1,0,0,2,0.57
2026-02-10T22:39:44.458895,3,1,0,0,2,0.54
2026-02-10T22:39:49.306353,2,1,0,0,1,0.79
2026-02-10T22:39:53.907456,3,1,0,0,2,0.54
2026-02-10T22:39:58.658152,3,1,0,0,2,0.61
2026-02-10T22:40:03.508261,3,1,0,0,2,0.56
2026-02-10T22:40:08.456351,2,1,0,0,1,0.74
2026-02-10T22:40:13.506717,3,1,0,0,2,0.56
2026-02-10T22:40:18.108441,2,1,0,0,1,0.8
2026-02-10T22:40:22.806213,2,1,0,0,1,0.8
2026-02-10T22:40:27.457027,4,1,0,0,3,0.47
2026-02-10T22:40:32.161031,3,1,0,0,2,0.55
2026-02-10T22:40:37.016245,4,1,0,0,3,0.48
2026-02-10T22:40:41.814660,3,1,0,0,2,0.58
2026-02-10T22:40:46.508621,2,1,0,0,1,0.77
2026-02-10T22:40:51.157782,3,1,0,0,2,0.54
2026-02-10T22:40:55.858102,3,1,0,0,2,0.55
2026-02-10T22:41:00.509777,2,1,0,0,1,0.72
2026-02-10T22:41:05.509229,3,1,0,0,2,0.58
2026-02-10T22:41:10.158704,3,1,0,0,2,0.54
2026-02-10T22:41:14.916397,3,1,0,0,2,0.55
2026-02-10T22:41:19.659653,3,1,0,0,2,0.6
2026-02-10T22:41:24.312469,2,1,0,0,1,0.82
2026-02-10T22:41:29.507871,2,1,0,0,1,0.76
2026-02-10T22:41:34.062889,2,1,0,0,1,0.76
2026-02-10T22:41:39.007291,4,1,0,0,3,0.48
2026-02-10T22:41:43.908408,3,1,0,0,2,0.6
2026-02-10T22:41:49.013314,4,1,0,0,3,0.53
2026-02-10T22:41:53.467953,2,1,0,0,1,0.71
2026-02-10T22:41:58.258238,2,1,0,0,1,0.78
2026-02-10T22:42:03.259758,3,1,0,0,2,0.59
2026-02-10T22:42:08.057883,2,1,0,0,1,0.73
2026-02-10T22:42:12.908978,3,1,0,0,2,0.56
2026-02-10T22:42:17.508139,2,1,0,0,1,0.79
2026-02-10T22:42:22.161303,3,1,0,0,2,0.55
2026-02-10T22:42:27.028612,2,1,0,0,1,0.78
2026-02-10T22:42:31.669639,3,1,0,0,2,0.56
2026-02-10T22:42:36.608994,2,1,0,0,1,0.82
2026-02-10T22:42:41.419579,2,1,0,0,1,0.83
2026-02-10T22:42:46.108545,4,1,0,0,3,0.5
2026-02-10T22:42:50.807191,3,1,0,0,2,0.55
2026-02-10T22:42:55.508941,3,1,0,0,2,0.61
2026-02-10T22:43:00.160986,3,1,0,0,2,0.57
2026-02-10T22:43:05.007744,4,1,0,0,3,0.48
2026-02-10T22:43:10.311565,3,1,0,0,2,0.6
2026-02-10T22:43:15.084719,2,1,0,0,1,0.81
2026-02-10T22:43:19.810789,2,1,0,0,1,0.85
2026-02-10T22:43:24.319488,2,1,0,0,1,0.71
2026-02-10T22:43:28.708335,3,1,0,0,2,0.55
2026-02-10T22:43:33.410373,2,1,0,0,1,0.82
2026-02-10T22:43:38.068187,2,1,0,0,1,0.77
2026-02-10T22:43:42.808826,2,1,0,0,1,0.72
2026-02-10T22:43:47.509099,2,1,0,0,1,0.77
2026-02-10T22:43:52.311268,2,1,0,0,1,0.72
2026-02-10T22:43:57.314039,2,1,0,0,1,0.71
2026-02-10T22:44:02.109411,4,1,0,0,3,0.5
2026-02-10T22:44:07.007661,3,1,0,0,2,0.57
2026-02-10T22:44:11.457378,4,1,0,0,3,0.46
2026-02-10T22:44:16.263771,3,1,0,0,2,0.58
2026-02-10T22:44:21.108055,3,1,0,0,2,0.54
2026-02-10T22:44:25.807530,2,1,0,0,1,0.67
2026-02-10T22:44:30.608915,3,1,0,0,2,0.57
2026-02-10T22:44:35.265005,3,1,0,0,2,0.61
2026-02-10T22:44:40.263412,3,1,0,0,2,0.58
2026-02-10T22:44:45.318005,2,1,0,0,1,0.77
2026-02-10T22:44:50.259658,2,1,0,0,1,0.87
2026-02-10T22:44:54.810809,3,1,0,0,2,0.54
2026-02-10T22:45:00.060421,2,1,0,0,1,0.8
2026-02-10T22:45:04.657816,3,1,0,0,2,0.51
2026-02-10T22:45:09.458440,3,1,0,0,2,0.6
2026-02-10T22:45:14.061917,3,1,0,0,2,0.59
2026-02-10T22:45:18.408058,3,1,0,0,2,0.56
2026-02-10T22:45:23.512570,3,1,0,0,2,0.57
2026-02-10T22:45:28.309736,3,1,0,0,2,0.59
2026-02-10T22:45:32.658959,3,1,0,0,2,0.57
2026-02-10T22:45:37.470266,3,1,0,0,2,0.55
2026-02-10T22:45:42.065569,3,1,0,0,2,0.56
2026-02-10T22:45:46.808119,3,1,0,0,2,0.6
2026-02-10T22:45:52.021389,2,1,0,0,1,0.79
2026-02-10T22:45:56.860075,3,1,0,0,2,0.55
2026-02-10T22:46:01.611276,3,1,0,0,2,0.61
2026-02-10T22:46:06.408455,3,1,0,0,2,0.55
2026-02-10T22:46:11.160697,2,1,0,0,1,0.86
2026-02-10T22:46:16.008809,3,1,0,0,2,0.58
2026-02-10T22:46:20.809425,3,1,0,0,2,0.59
2026-02-10T22:46:26.059697,3,1,0,0,2,0.58
2026-02-10T22:46:30.809555,3,1,0,0,2,0.6
2026-02-10T22:46:36.111757,3,1,0,0,2,0.58
2026-02-10T22:46:41.007977,2,1,0,0,1,0.77
2026-02-10T22:46:45.607944,3,1,0,0,2,0.57
2026-02-10T22:46:50.160268,2,1,0,0,1,0.79
2026-02-10T22:46:54.942040,3,1,0,0,2,0.6
2026-02-10T22:46:59.509263,2,1,0,0,1,0.7
2026-02-10T22:47:04.411556,3,1,0,0,2,0.54
2026-02-10T22:47:08.973513,4,1,0,0,3,0.48
2026-02-10T22:47:13.859832,2,1,0,0,1,0.74
2026-02-10T22:47:18.516397,4,1,0,0,3,0.49
2026-02-10T22:47:23.609973,3,1,0,0,2,0.54
2026-02-10T22:47:28.267451,3,1,0,0,2,0.58
2026-02-10T22:47:33.458872,2,1,0,0,1,0.77
2026-02-10T22:47:38.259992,3,1,0,0,2,0.58
2026-02-10T22:47:43.408028,4,1,0,0,3,0.51
2026-02-10T22:47:48.159642,2,1,0,0,1,0.73
2026-02-10T22:47:52.713645,3,1,0,0,2,0.59
2026-02-10T22:47:57.663017,3,1,0,0,2,0.57
2026-02-10T22:48:02.510395,2,1,0,0,1,0.74
2026-02-10T22:48:07.666366,3,1,0,0,2,0.61
2026-02-10T22:48:12.409791,2,1,0,0,1,0.79
2026-02-10T22:48:17.343649,4,1,0,0,3,0.47
2026-02-10T22:48:22.458258,3,1,0,0,2,0.57
2026-02-10T22:48:27.459189,3,1,0,0,2,0.56
2026-02-10T22:48:32.458212,2,1,0,0,1,0.72
2026-02-10T22:48:37.161469,3,1,0,0,2,0.55
2026-02-10T22:48:42.309163,3,1,0,0,2,0.57
2026-02-10T22:48:47.069455,2,1,0,0,1,0.83
2026-02-10T22:48:52.008418,3,1,0,0,2,0.55
2026-02-10T22:48:56.613227,3,1,0,0,2,0.58
2026-02-10T22:49:01.510155,3,1,0,0,2,0.64
2026-02-10T22:49:06.061504,3,1,0,0,2,0.57
2026-02-10T22:49:10.615270,2,1,0,0,1,0.84
2026-02-10T22:49:15.509918,3,1,0,0,2,0.57
2026-02-10T22:49:20.260040,3,1,0,0,2,0.59
2026-02-10T22:49:25.111501,3,1,0,0,2,0.61
2026-02-10T22:49:29.861992,3,1,0,0,2,0.59
2026-02-10T22:49:34.815096,3,1,0,0,2,0.59
2026-02-10T22:49:39.664241,3,1,0,0,2,0.59
2026-02-10T22:49:44.717196,3,1,0,0,2,0.59
2026-02-10T22:49:49.512863,3,1,0,0,2,0.58
2026-02-10T22:49:54.062336,3,1,0,0,2,0.56
2026-02-10T22:49:58.911083,3,1,0,0,2,0.57
2026-02-10T22:50:03.764187,2,1,0,0,1,0.78
2026-02-10T22:50:08.266156,3,1,0,0,2,0.55
2026-02-10T22:50:12.917925,2,1,0,0,1,0.72
2026-02-10T22:50:17.510716,2,1,0,0,1,0.73
2026-02-10T22:50:22.459242,4,1,0,0,3,0.48
2026-02-10T22:50:27.263778,2,1,0,0,1,0.71
2026-02-10T22:50:31.872573,2,1,0,0,1,0.76
2026-02-10T22:50:36.309442,3,1,0,0,2,0.57
2026-02-10T22:50:41.458460,2,1,0,0,1,0.75
2026-02-10T22:50:46.112693,4,1,0,0,3,0.48
2026-02-10T22:50:51.168586,2,1,0,0,1,0.77
2026-02-10T22:50:55.662902,3,1,0,0,2,0.63
2026-02-10T22:51:00.460137,3,1,0,0,2,0.6
2026-02-10T22:51:05.312901,3,1,0,0,2,0.59
2026-02-10T22:51:10.068050,2,1,0,0,1,0.86
2026-02-10T22:51:14.709206,2,1,0,0,1,0.75
2026-02-10T22:51:19.462620,3,1,0,0,2,0.59
2026-02-10T22:51:24.259763,3,1,0,0,2,0.59
2026-02-10T22:51:29.121668,3,1,0,0,2,0.57
2026-02-10T22:51:33.908414,3,1,0,0,2,0.57
2026-02-10T22:51:38.459697,2,1,0,0,1,0.83
2026-02-10T22:51:43.408823,2,1,0,0,1,0.78
2026-02-10T22:51:48.108620,3,1,0,0,2,0.62
2026-02-10T22:51:53.267891,2,1,0,0,1,0.79
2026-02-10T22:51:58.109716,2,1,0,0,1,0.83
2026-02-10T22:52:02.708887,2,1,0,0,1,0.75
2026-02-10T22:52:07.820879,2,1,0,0,1,0.78
2026-02-10T22:52:12.660095,4,1,0,0,3,0.48
2026-02-10T22:52:17.320545,3,1,0,0,2,0.54
2026-02-10T22:52:22.410634,3,1,0,0,2,0.53
2026-02-10T22:52:27.059696,2,1,0,0,1,0.74
2026-02-10T22:52:31.464960,2,1,0,0,1,0.83
2026-02-10T22:52:36.310496,2,1,0,0,1,0.79
2026-02-10T22:52:41.260218,4,1,0,0,3,0.49
2026-02-10T22:52:46.060971,3,1,0,0,2,0.58
2026-02-10T22:52:50.610342,3,1,0,0,2,0.55
2026-02-10T22:52:55.458342,3,1,0,0,2,0.58
2026-02-10T22:53:00.260914,2,1,0,0,1,0.73
2026-02-10T22:53:04.918866,3,1,0,0,2,0.53
2026-02-10T22:53:09.408447,3,1,0,0,2,0.6
2026-02-10T22:53:14.309173,2,1,0,0,1,0.84
2026-02-10T22:53:19.308751,3,1,0,0,2,0.57
2026-02-10T22:53:23.909309,2,1,0,0,1,0.82
2026-02-10T22:53:28.659960,3,1,0,0,2,0.53
2026-02-10T22:53:33.321163,2,1,0,0,1,0.79
2026-02-10T22:53:38.124483,2,1,0,0,1,0.8
2026-02-10T22:53:42.467148,3,1,0,0,2,0.56
2026-02-10T22:53:47.110838,3,1,0,0,2,0.59
2026-02-10T22:53:51.861038,3,1,0,0,2,0.58
2026-02-10T22:53:57.008119,3,1,0,0,2,0.59
2026-02-10T22:54:01.770948,3,1,0,0,2,0.52
2026-02-10T22:54:06.408330,2,1,0,0,1,0.84
2026-02-10T22:54:11.062337,4,1,0,0,3,0.5
2026-02-10T22:54:16.410732,3,1,0,0,2,0.57
2026-02-10T22:54:21.161155,4,1,0,0,3,0.48
2026-02-10T22:54:25.909526,2,1,0,0,1,0.74
2026-02-10T22:54:30.860303,3,1,0,0,2,0.58
2026-02-10T22:54:35.808596,3,1,0,0,2,0.57
2026-02-10T22:54:40.658556,2,1,0,0,1,0.82
2026-02-10T22:54:45.412595,2,1,0,0,1,0.79
2026-02-10T22:54:50.459450,3,1,0,0,2,0.55
2026-02-10T22:54:55.408475,4,1,0,0,3,0.48
2026-02-10T22:55:00.487111,2,1,0,0,1,0.74
2026-02-10T22:55:05.009377,3,1,0,0,2,0.62
2026-02-10T22:55:09.512062,3,1,0,0,2,0.59
2026-02-10T22:55:14.009678,4,1,0,0,3,0.49
2026-02-10T22:55:18.862997,3,1,0,0,2,0.57
2026-02-10T22:55:23.619341,2,1,0,0,1,0.74
2026-02-10T22:55:28.659158,3,1,0,0,2,0.62
2026-02-10T22:55:33.622027,3,1,0,0,2,0.57
2026-02-10T22:55:38.408670,3,1,0,0,2,0.59
2026-02-10T22:55:43.410105,3,1,0,0,2,0.57
2026-02-10T22:55:48.264813,2,1,0,0,1,0.81
2026-02-10T22:55:53.008676,4,1,0,0,3,0.49
2026-02-10T22:55:58.014348,2,1,0,0,1,0.87
2026-02-10T22:56:03.159621,3,1,0,0,2,0.58
2026-02-10T22:56:07.733316,2,1,0,0,1,0.8
2026-02-10T22:56:12.176313,2,1,0,0,1,0.79
2026-02-10T22:56:17.108341,3,1,0,0,2,0.6
2026-02-10T22:56:21.938645,4,1,0,0,3,0.47
2026-02-10T22:56:26.808602,3,1,0,0,2,0.56
2026-02-10T22:56:31.861373,2,1,0,0,1,0.76
2026-02-10T22:56:36.711347,3,1,0,0,2,0.55
2026-02-10T22:56:41.763711,3,1,0,0,2,0.57
2026-02-10T22:56:46.459525,3,1,0,0,2,0.6
2026-02-10T22:56:51.260332,2,1,0,0,1,0.79
2026-02-10T22:56:56.110283,2,1,0,0,1,0.77
2026-02-10T22:57:00.709695,3,1,0,0,2,0.56
2026-02-10T22:57:05.610402,2,1,0,0,1,0.7
2026-02-10T22:57:10.261660,3,1,0,0,2,0.57
2026-02-10T22:57:14.918165,2,1,0,0,1,0.85
2026-02-10T22:57:19.758681,3,1,0,0,2,0.6
2026-02-10T22:57:24.611465,3,1,0,0,2,0.57
2026-02-10T22:57:29.314658,2,1,0,0,1,0.85
2026-02-10T22:57:34.268581,3,1,0,0,2,0.59
2026-02-10T22:57:39.166108,3,1,0,0,2,0.57
2026-02-10T22:57:44.162162,2,1,0,0,1,0.79
2026-02-10T22:57:49.109220,3,1,0,0,2,0.61
2026-02-10T22:57:53.735021,3,1,0,0,2,0.61
2026-02-10T22:57:58.530803,2,1,0,0,1,0.75
2026-02-10T22:58:03.509555,3,1,0,0,2,0.58
2026-02-10T22:58:08.458980,2,1,0,0,1,0.85
2026-02-10T22:58:13.060009,3,1,0,0,2,0.54
2026-02-10T22:58:17.859557,3,1,0,0,2,0.56
2026-02-10T22:58:22.510823,4,1,0,0,3,0.48
2026-02-10T22:58:27.009667,3,1,0,0,2,0.59
2026-02-10T22:58:32.149471,3,1,0,0,2,0.56
2026-02-10T22:58:36.658700,4,1,0,0,3,0.47
2026-02-10T22:58:41.309057,2,1,0,0,1,0.77
2026-02-10T22:58:46.164077,3,1,0,0,2,0.62
2026-02-10T22:58:51.312147,3,1,0,0,2,0.59
2026-02-10T22:58:56.163262,3,1,0,0,2,0.57
2026-02-10T22:59:01.059934,3,1,0,0,2,0.62
2026-02-10T22:59:06.021381,3,1,0,0,2,0.58
2026-02-10T22:59:10.659656,3,1,0,0,2,0.56
2026-02-10T22:59:15.259837,3,1,0,0,2,0.55
2026-02-10T22:59:20.008446,3,1,0,0,2,0.57
2026-02-10T22:59:24.610358,3,1,0,0,2,0.58
2026-02-10T22:59:29.510331,2,1,0,0,1,0.8
2026-02-10T22:59:34.059598,2,1,0,0,1,0.86
2026-02-10T22:59:39.160111,3,1,0,0,2,0.61
2026-02-10T22:59:44.128521,2,1,0,0,1,0.84
2026-02-10T22:59:49.111683,2,1,0,0,1,0.76
2026-02-10T22:59:54.060001,2,1,0,0,1,0.78
2026-02-10T22:59:59.014317,2,1,0,0,1,0.75
2026-02-10T23:00:03.862729,3,1,0,0,2,0.52
2026-02-10T23:00:09.109602,2,1,0,0,1,0.86
2026-02-10T23:00:14.262989,3,1,0,0,2,0.56
2026-02-10T23:00:18.859366,3,1,0,0,2,0.54
2026-02-10T23:00:23.707128,2,1,0,0,1,0.69
2026-02-10T23:00:28.515341,3,1,0,0,2,0.62
2026-02-10T23:00:33.523433,2,1,0,0,1,0.83
2026-02-10T23:00:38.409705,3,1,0,0,2,0.57
2026-02-10T23:00:43.114371,3,1,0,0,2,0.51
2026-02-10T23:00:47.772531,3,1,0,0,2,0.53
2026-02-10T23:00:52.809769,3,1,0,0,2,0.59
2026-02-10T23:00:57.808957,2,1,0,0,1,0.77
2026-02-10T23:01:02.408342,3,1,0,0,2,0.57
2026-02-10T23:01:07.260441,3,1,0,0,2,0.59
2026-02-10T23:01:12.409769,3,1,0,0,2,0.56
2026-02-10T23:01:16.662353,2,1,0,0,1,0.76
2026-02-10T23:01:21.511960,3,1,0,0,2,0.59
2026-02-10T23:01:26.060308,2,1,0,0,1,0.81
2026-02-10T23:01:30.617355,2,1,0,0,1,0.83
2026-02-10T23:01:35.335754,2,1,0,0,1,0.71
2026-02-10T23:01:40.068009,2,1,0,0,1,0.78
2026-02-10T23:01:44.710740,3,1,0,0,2,0.61
2026-02-10T23:01:49.418133,3,1,0,0,2,0.6
2026-02-10T23:01:53.910618,2,1,0,0,1,0.77
2026-02-10T23:01:58.459001,3,1,0,0,2,0.58
2026-02-10T23:02:03.312054,2,1,0,0,1,0.77
2026-02-10T23:02:08.058998,2,1,0,0,1,0.8
2026-02-10T23:02:13.009201,2,1,0,0,1,0.84
2026-02-10T23:02:17.718645,2,1,0,0,1,0.82
2026-02-10T23:02:22.611677,2,1,0,0,1,0.81
2026-02-10T23:02:27.457973,2,1,0,0,1,0.7
2026-02-10T23:02:32.172954,2,1,0,0,1,0.83
2026-02-10T23:02:36.812500,3,1,0,0,2,0.59
2026-02-10T23:02:41.427891,3,1,0,0,2,0.6
2026-02-10T23:02:45.909189,2,1,0,0,1,0.85
2026-02-10T23:02:50.721171,3,1,0,0,2,0.51
2026-02-10T23:02:55.464823,3,1,0,0,2,0.58
2026-02-10T23:03:00.515519,2,1,0,0,1,0.82
2026-02-10T23:03:05.607756,2,1,0,0,1,0.85
2026-02-10T23:03:10.308981,2,1,0,0,1,0.84
2026-02-10T23:03:15.159984,2,1,0,0,1,0.76
2026-02-10T23:03:20.061437,3,1,0,0,2,0.58
2026-02-10T23:03:24.709113,2,1,0,0,1,0.82
2026-02-10T23:03:29.408694,3,1,0,0,2,0.61
2026-02-10T23:03:34.110919,3,1,0,0,2,0.61
2026-02-10T23:03:38.811481,2,1,0,0,1,0.72
2026-02-10T23:03:43.662824,2,1,0,0,1,0.79
2026-02-10T23:03:48.258990,3,1,0,0,2,0.56
2026-02-10T23:03:53.409373,2,1,0,0,1,0.84
2026-02-10T23:03:58.273094,2,1,0,0,1,0.8
2026-02-10T23:04:03.162003,3,1,0,0,2,0.58
2026-02-10T23:04:07.662058,2,1,0,0,1,0.77
2026-02-10T23:04:12.314710,2,1,0,0,1,0.82
2026-02-10T23:04:17.418191,3,1,0,0,2,0.57
2026-02-10T23:04:22.015528,3,1,0,0,2,0.54
2026-02-10T23:04:27.109532,2,1,0,0,1,0.76
2026-02-10T23:04:32.015971,2,1,0,0,1,0.75
2026-02-10T23:04:37.062269,3,1,0,0,2,0.6
2026-02-10T23:04:41.859639,2,1,0,0,1,0.74
2026-02-10T23:04:46.458651,3,1,0,0,2,0.58
2026-02-10T23:04:51.265527,3,1,0,0,2,0.57
2026-02-10T23:04:56.160846,4,1,0,0,3,0.47
2026-02-10T23:05:01.059250,2,1,0,0,1,0.84
2026-02-10T23:05:06.025846,3,1,0,0,2,0.57
2026-02-10T23:05:10.808080,2,1,0,0,1,0.86
2026-02-10T23:05:15.609837,3,1,0,0,2,0.58
2026-02-10T23:05:20.109019,2,1,0,0,1,0.75
2026-02-10T23:05:24.725206,3,1,0,0,2,0.56
2026-02-10T23:05:29.311386,3,1,0,0,2,0.56
2026-02-10T23:05:33.917072,4,1,0,0,3,0.49
2026-02-10T23:05:38.912749,2,1,0,0,1,0.76
2026-02-10T23:05:44.059263,2,1,0,0,1,0.85
2026-02-10T23:05:49.315876,3,1,0,0,2,0.59
2026-02-10T23:05:53.910422,2,1,0,0,1,0.79
2026-02-10T23:05:58.458727,2,1,0,0,1,0.84
2026-02-10T23:06:03.010430,2,1,0,0,1,0.76
2026-02-10T23:06:08.008209,2,1,0,0,1,0.82
2026-02-10T23:06:12.809526,2,1,0,0,1,0.72
2026-02-10T23:06:17.511887,3,1,0,0,2,0.62
2026-02-10T23:06:22.308788,3,1,0,0,2,0.59
2026-02-10T23:06:26.709772,2,1,0,0,1,0.84
2026-02-10T23:06:31.311215,2,1,0,0,1,0.83
2026-02-10T23:06:36.259426,2,1,0,0,1,0.83
2026-02-10T23:06:41.115950,3,1,0,0,2,0.57
2026-02-10T23:06:45.696568,3,1,0,0,2,0.58
2026-02-10T23:06:50.109132,3,1,0,0,2,0.54
2026-02-10T23:06:54.911131,2,1,0,0,1,0.84
2026-02-10T23:06:59.661283,3,1,0,0,2,0.59
2026-02-10T23:07:04.109326,2,1,0,0,1,0.81
2026-02-10T23:07:09.008808,3,1,0,0,2,0.57
2026-02-10T23:07:13.909199,3,1,0,0,2,0.58
2026-02-10T23:07:19.134465,2,1,0,0,1,0.79
2026-02-10T23:07:23.859099,2,1,0,0,1,0.81
2026-02-10T23:07:28.511893,3,1,0,0,2,0.58
2026-02-10T23:07:33.109123,2,1,0,0,1,0.85
2026-02-10T23:07:38.058957,2,1,0,0,1,0.76
2026-02-10T23:07:42.711077,3,1,0,0,2,0.54
2026-02-10T23:07:47.407808,2,1,0,0,1,0.75
2026-02-10T23:07:52.259861,4,1,0,0,3,0.48
2026-02-10T23:07:57.115153,4,1,0,0,3,0.44
2026-02-10T23:08:02.009087,2,1,0,0,1,0.78
2026-02-10T23:08:06.808932,3,1,0,0,2,0.57
2026-02-10T23:08:11.459255,2,1,0,0,1,0.82
2026-02-10T23:08:16.161247,2,1,0,0,1,0.78
2026-02-10T23:08:21.059609,3,1,0,0,2,0.58
2026-02-10T23:08:26.066292,3,1,0,0,2,0.58
2026-02-10T23:08:31.060390,3,1,0,0,2,0.61
2026-02-10T23:08:36.149107,3,1,0,0,2,0.55
2026-02-10T23:08:40.915008,3,1,0,0,2,0.63
2026-02-10T23:08:45.262348,2,1,0,0,1,0.84
2026-02-10T23:08:50.014789,2,1,0,0,1,0.77
2026-02-10T23:08:54.808847,2,1,0,0,1,0.72
2026-02-10T23:08:59.409518,3,1,0,0,2,0.55
2026-02-10T23:09:04.060920,3,1,0,0,2,0.61
2026-02-10T23:09:09.060824,2,1,0,0,1,0.78
2026-02-10T23:09:14.060764,3,1,0,0,2,0.54
2026-02-10T23:09:18.660703,2,1,0,0,1,0.87
2026-02-10T23:09:23.315458,2,1,0,0,1,0.82
2026-02-10T23:09:27.718837,2,1,0,0,1,0.87
2026-02-10T23:09:32.722730,2,1,0,0,1,0.84
2026-02-10T23:09:37.460056,3,1,0,0,2,0.59
2026-02-10T23:09:42.315783,2,1,0,0,1,0.75
2026-02-10T23:09:46.863298,2,1,0,0,1,0.79
2026-02-10T23:09:51.663632,4,1,0,0,3,0.49
2026-02-10T23:09:56.066938,2,1,0,0,1,0.82
2026-02-10T23:10:01.162645,2,1,0,0,1,0.8
2026-02-10T23:10:05.911798,2,1,0,0,1,0.8
2026-02-10T23:10:10.609802,2,1,0,0,1,0.83
2026-02-10T23:10:15.512547,3,1,0,0,2,0.57
2026-02-10T23:10:20.121366,3,1,0,0,2,0.57
2026-02-10T23:10:24.871522,3,1,0,0,2,0.59
2026-02-10T23:10:29.810255,3,1,0,0,2,0.6
2026-02-10T23:10:34.517573,2,1,0,0,1,0.72
2026-02-10T23:10:39.261936,3,1,0,0,2,0.57
2026-02-10T23:10:43.860847,2,1,0,0,1,0.75
2026-02-10T23:10:48.411092,2,1,0,0,1,0.79
2026-02-10T23:10:53.261510,2,1,0,0,1,0.82
2026-02-10T23:10:58.314012,3,1,0,0,2,0.58
2026-02-10T23:11:03.061591,3,1,0,0,2,0.61
2026-02-10T23:11:08.113574,2,1,0,0,1,0.79
2026-02-10T23:11:12.918623,3,1,0,0,2,0.58
2026-02-10T23:11:18.011277,2,1,0,0,1,0.85
2026-02-10T23:11:22.715533,2,1,0,0,1,0.83
2026-02-10T23:11:27.610929,2,1,0,0,1,0.78
2026-02-10T23:11:32.162596,2,1,0,0,1,0.85
2026-02-10T23:11:37.114833,2,1,0,0,1,0.79
2026-02-10T23:11:42.262150,2,1,0,0,1,0.82
2026-02-10T23:11:47.117500,2,1,0,0,1,0.79
2026-02-10T23:11:52.110948,2,1,0,0,1,0.78
2026-02-10T23:11:56.711750,4,1,0,0,3,0.5
2026-02-10T23:12:01.666274,2,1,0,0,1,0.83
2026-02-10T23:12:06.271442,4,1,0,0,3,0.46
2026-02-10T23:12:11.413480,3,1,0,0,2,0.58
2026-02-10T23:12:16.268369,2,1,0,0,1,0.76
2026-02-10T23:12:21.163629,2,1,0,0,1,0.81
2026-02-10T23:12:25.928690,3,1,0,0,2,0.6
2026-02-10T23:12:30.864550,3,1,0,0,2,0.57
2026-02-10T23:12:35.611421,3,1,0,0,2,0.58
2026-02-10T23:12:40.512582,3,1,0,0,2,0.59
2026-02-10T23:12:45.513646,2,1,0,0,1,0.72
2026-02-10T23:12:50.312113,3,1,0,0,2,0.63
2026-02-10T23:12:55.164938,2,1,0,0,1,0.79
2026-02-10T23:13:00.164885,2,1,0,0,1,0.75
2026-02-10T23:13:05.066244,2,1,0,0,1,0.86
2026-02-10T23:13:09.881740,3,1,0,0,2,0.59
2026-02-10T23:13:15.090505,2,1,0,0,1,0.84
2026-02-10T23:13:19.667440,2,1,0,0,1,0.85
2026-02-10T23:13:24.265666,2,1,0,0,1,0.86
2026-02-10T23:13:29.164071,3,1,0,0,2,0.53
