timestamp,total,cars,motorcycles,buses,trucks,avg_confidence
2026-02-09T19:57:41.012407,2,2,0,0,0,0.5
2026-02-09T19:57:45.793191,0,0,0,0,0,0
2026-02-09T19:57:50.666454,2,1,0,0,1,0.52
2026-02-09T19:57:55.013683,1,0,0,0,1,0.41
2026-02-09T19:57:59.612639,0,0,0,0,0,0
2026-02-09T19:58:04.563312,2,2,0,0,0,0.53
2026-02-09T19:58:09.113885,3,2,0,0,1,0.45
2026-02-09T19:58:13.763042,3,2,0,0,1,0.37
2026-02-09T19:58:18.363617,3,2,0,0,1,0.34
2026-02-09T19:58:23.017025,2,2,0,0,0,0.34
2026-02-09T19:58:27.767130,3,2,0,0,1,0.38
2026-02-09T19:58:32.667140,1,0,0,0,1,0.41
2026-02-09T19:58:37.227948,3,2,0,0,1,0.3
2026-02-09T19:58:41.868049,3,2,0,0,1,0.44
2026-02-09T19:58:46.413225,2,1,0,0,1,0.54
2026-02-09T19:58:51.011928,3,2,0,0,1,0.54
2026-02-09T19:58:55.813269,0,0,0,0,0,0
2026-02-09T19:59:00.274838,2,1,0,0,1,0.27
2026-02-09T19:59:05.046709,2,2,0,0,0,0.6
2026-02-09T19:59:09.411642,2,1,0,0,1,0.39
2026-02-09T19:59:14.010696,3,2,0,0,1,0.45
2026-02-09T19:59:18.812904,2,2,0,0,0,0.3
2026-02-09T19:59:23.811386,1,0,0,0,1,0.31
2026-02-09T19:59:28.215008,3,2,0,0,1,0.3
2026-02-09T19:59:32.810237,0,0,0,0,0,0
2026-02-09T19:59:37.616216,3,2,0,0,1,0.32
2026-02-09T19:59:42.561681,3,2,0,0,1,0.39
2026-02-09T19:59:47.562527,1,0,0,0,1,0.27
2026-02-09T19:59:52.362385,2,2,0,0,0,0.43
2026-02-09T19:59:56.810476,2,1,0,0,1,0.3
2026-02-09T20:00:01.467372,2,1,0,0,1,0.33
2026-02-09T20:00:06.411058,3,2,0,0,1,0.36
2026-02-09T20:00:11.076719,0,0,0,0,0,0
2026-02-09T20:00:15.819073,2,2,0,0,0,0.46
2026-02-09T20:00:20.861339,2,1,0,0,1,0.37
2026-02-09T20:00:25.700585,2,1,0,0,1,0.36
2026-02-09T20:00:30.761627,2,2,0,0,0,0.51
2026-02-09T20:00:35.560847,2,2,0,0,0,0.4
2026-02-09T20:00:40.410136,3,2,0,0,1,0.35
2026-02-09T20:00:45.302288,3,2,0,0,1,0.41
2026-02-09T20:00:50.112167,2,1,0,0,1,0.47
2026-02-09T20:00:54.659966,3,2,0,0,1,0.39
2026-02-09T20:00:59.752904,3,2,0,0,1,0.39
2026-02-09T20:01:04.753517,2,2,0,0,0,0.53
2026-02-09T20:01:10.474253,2,2,0,0,0,0.38
2026-02-09T20:01:15.561984,1,1,0,0,0,0.45
2026-02-09T20:01:19.959084,3,2,0,0,1,0.33
2026-02-09T20:01:24.611043,2,1,0,0,1,0.28
2026-02-09T20:01:30.462056,1,1,0,0,0,0.29
2026-02-09T20:01:35.066125,2,2,0,0,0,0.65
2026-02-09T20:01:39.809104,2,2,0,0,0,0.48
2026-02-09T20:01:44.662894,1,0,0,0,1,0.26
2026-02-09T20:01:50.360839,2,1,0,0,1,0.51
2026-02-09T20:01:55.216455,3,2,0,0,1,0.4
2026-02-09T20:02:00.009393,2,2,0,0,0,0.62
2026-02-09T20:02:04.864350,3,2,0,0,1,0.38
2026-02-09T20:02:09.610406,2,2,0,0,0,0.48
2026-02-09T20:02:14.110037,3,2,0,0,1,0.47
2026-02-09T20:02:19.108714,3,2,0,0,1,0.47
2026-02-09T20:02:23.960957,3,2,0,0,1,0.4
2026-02-09T20:02:28.658546,1,1,0,0,0,0.6
2026-02-09T20:02:33.862431,3,2,0,0,1,0.38
2026-02-09T20:02:38.360433,3,2,0,0,1,0.35
2026-02-09T20:02:44.778412,3,2,0,0,1,0.45
2026-02-09T20:02:49.458280,3,2,0,0,1,0.44
2026-02-09T20:02:54.110107,2,1,0,0,1,0.31
2026-02-09T20:02:58.758992,1,1,0,0,0,0.46
2026-02-09T20:03:03.660653,1,1,0,0,0,0.38
2026-02-09T20:03:08.358893,0,0,0,0,0,0
2026-02-09T20:03:12.860241,2,1,0,0,1,0.31
2026-02-09T20:03:17.424411,2,1,0,0,1,0.34
2026-02-09T20:03:22.209424,3,2,0,0,1,0.43
2026-02-09T20:03:27.013792,1,0,0,0,1,0.28
2026-02-09T20:03:31.619755,0,0,0,0,0,0
2026-02-09T20:03:36.208604,0,0,0,0,0,0
2026-02-09T20:03:40.862058,3,2,0,0,1,0.35
2026-02-09T20:03:45.361352,2,2,0,0,0,0.48
2026-02-09T20:03:49.758737,2,2,0,0,0,0.53
2026-02-09T20:03:54.611200,2,2,0,0,0,0.45
2026-02-09T20:03:59.658415,3,2,0,0,1,0.43
2026-02-09T20:04:04.408364,3,2,0,0,1,0.31
2026-02-09T20:04:09.207968,2,1,0,0,1,0.31
2026-02-09T20:04:13.762354,2,1,0,0,1,0.36
2026-02-09T20:04:18.359052,0,0,0,0,0,0
2026-02-09T20:04:22.898087,3,2,0,0,1,0.37
2026-02-09T20:04:28.408065,3,2,0,0,1,0.46
2026-02-09T20:04:33.115110,2,1,0,0,1,0.5
2026-02-09T20:04:37.662927,3,2,0,0,1,0.37
2026-02-09T20:04:42.207646,2,2,0,0,0,0.42
2026-02-09T20:04:46.860024,3,2,0,0,1,0.44
2026-02-09T20:04:51.561761,2,2,0,0,0,0.62
2026-02-09T20:04:56.258291,3,2,0,0,1,0.29
2026-02-09T20:05:01.213774,2,1,0,0,1,0.38
2026-02-09T20:05:05.958233,2,1,0,0,1,0.46
2026-02-09T20:05:10.566836,3,2,0,0,1,0.45
2026-02-09T20:05:15.226988,3,2,0,0,1,0.4
2026-02-09T20:05:20.061849,3,2,0,0,1,0.34
2026-02-09T20:05:25.009002,1,0,0,0,1,0.5
2026-02-09T20:05:29.956497,0,0,0,0,0,0
2026-02-09T20:05:34.410241,1,1,0,0,0,0.5
2026-02-09T20:05:39.007262,1,1,0,0,0,0.67
2026-02-09T20:05:43.821118,1,1,0,0,0,0.26
2026-02-09T20:05:48.610090,3,2,0,0,1,0.41
2026-02-09T20:05:53.408031,3,2,0,0,1,0.42
2026-02-09T20:05:57.957286,2,1,0,0,1,0.33
2026-02-09T20:06:02.461202,3,2,0,0,1,0.35
2026-02-09T20:06:07.460953,2,1,0,0,1,0.34
2026-02-09T20:06:12.407141,2,2,0,0,0,0.43
2026-02-09T20:06:16.807235,2,1,0,0,1,0.41
2026-02-09T20:06:21.559165,3,2,0,0,1,0.42
2026-02-09T20:06:26.408606,3,2,0,0,1,0.38
2026-02-09T20:06:31.058119,0,0,0,0,0,0
2026-02-09T20:06:35.957077,0,0,0,0,0,0
2026-02-09T20:06:40.457268,1,0,0,0,1,0.27
2026-02-09T20:06:44.812709,2,1,0,0,1,0.54
2026-02-09T20:06:49.860222,2,2,0,0,0,0.51
2026-02-09T20:06:54.256853,3,2,0,0,1,0.4
2026-02-09T20:06:59.006769,1,0,0,0,1,0.32
2026-02-09T20:07:03.557726,3,2,0,0,1,0.45
2026-02-09T20:07:08.557443,3,2,0,0,1,0.38
2026-02-09T20:07:13.469993,2,1,0,0,1,0.45
2026-02-09T20:07:18.208778,3,2,0,0,1,0.43
2026-02-09T20:07:24.017910,3,2,0,0,1,0.47
2026-02-09T20:07:29.007933,3,2,0,0,1,0.38
2026-02-09T20:07:33.866316,2,2,0,0,0,0.41
2026-02-09T20:07:38.860576,3,2,0,0,1,0.36
2026-02-09T20:07:43.275557,1,1,0,0,0,0.37
2026-02-09T20:07:48.008087,2,1,0,0,1,0.38
2026-02-09T20:07:52.558318,2,1,0,0,1,0.46
2026-02-09T20:07:57.358961,2,1,0,0,1,0.29
2026-02-09T20:08:02.116600,3,2,0,0,1,0.43
2026-02-09T20:08:06.824848,1,0,0,0,1,0.31
2026-02-09T20:08:11.793570,2,2,0,0,0,0.51
2026-02-09T20:08:16.609702,3,2,0,0,1,0.46
2026-02-09T20:08:21.261110,2,1,0,0,1,0.34
2026-02-09T20:08:26.206056,1,0,0,0,1,0.43
2026-02-09T20:08:30.657079,3,2,0,0,1,0.46
2026-02-09T20:08:35.207874,3,2,0,0,1,0.46
2026-02-09T20:08:39.660878,3,2,0,0,1,0.46
2026-02-09T20:08:44.406778,3,2,0,0,1,0.37
2026-02-09T20:08:49.257665,3,2,0,0,1,0.36
2026-02-09T20:08:53.618706,2,1,0,0,1,0.41
2026-02-09T20:08:58.257602,3,2,0,0,1,0.44
2026-02-09T20:09:03.363158,3,2,0,0,1,0.4
2026-02-09T20:09:08.269551,3,2,0,0,1,0.35
2026-02-09T20:09:13.071780,2,2,0,0,0,0.64
2026-02-09T20:09:17.606165,1,1,0,0,0,0.31
2026-02-09T20:09:22.355920,0,0,0,0,0,0
2026-02-09T20:09:26.857243,3,2,0,0,1,0.42
2026-02-09T20:09:31.407893,1,1,0,0,0,0.42
2026-02-09T20:09:36.056310,3,2,0,0,1,0.46
2026-02-09T20:09:40.881384,3,2,0,0,1,0.44
2026-02-09T20:09:45.409303,3,2,0,0,1,0.35
2026-02-09T20:09:50.205953,3,2,0,0,1,0.43
2026-02-09T20:09:54.859850,1,1,0,0,0,0.48
2026-02-09T20:09:59.407161,3,2,0,0,1,0.33
2026-02-09T20:10:04.215670,2,2,0,0,0,0.69
2026-02-09T20:10:08.606444,3,2,0,0,1,0.38
2026-02-09T20:10:13.255934,3,2,0,0,1,0.37
2026-02-09T20:10:17.956270,2,1,0,0,1,0.49
2026-02-09T20:10:22.757614,2,2,0,0,0,0.4
2026-02-09T20:10:27.215061,0,0,0,0,0,0
2026-02-09T20:10:32.906079,0,0,0,0,0,0
2026-02-09T20:10:37.758985,3,2,0,0,1,0.44
2026-02-09T20:10:42.371144,2,2,0,0,0,0.67
2026-02-09T20:10:46.879336,3,2,0,0,1,0.42
2026-02-09T20:10:51.405443,1,0,0,0,1,0.32
2026-02-09T20:10:56.109581,3,2,0,0,1,0.46
2026-02-09T20:11:00.861855,3,2,0,0,1,0.41
2026-02-09T20:11:05.454695,1,0,0,0,1,0.45
2026-02-09T20:11:10.215477,0,0,0,0,0,0
2026-02-09T20:11:14.756680,2,1,0,0,1,0.52
2026-02-09T20:11:19.205552,2,1,0,0,1,0.38
2026-02-09T20:11:24.005109,2,1,0,0,1,0.29
2026-02-09T20:11:28.757978,2,2,0,0,0,0.44
2026-02-09T20:11:33.806545,2,1,0,0,1,0.37
2026-02-09T20:11:38.555534,3,2,0,0,1,0.39
2026-02-09T20:11:43.106098,2,2,0,0,0,0.53
2026-02-09T20:11:47.855529,2,1,0,0,1,0.27
2026-02-09T20:11:52.456313,1,1,0,0,0,0.31
2026-02-09T20:11:57.422360,3,2,0,0,1,0.48
2026-02-09T20:12:02.104917,3,2,0,0,1,0.32
2026-02-09T20:12:07.005081,1,0,0,0,1,0.49
2026-02-09T20:12:11.863852,3,2,0,0,1,0.39
2026-02-09T20:12:16.859723,2,2,0,0,0,0.39
2026-02-09T20:12:21.656621,2,1,0,0,1,0.34
2026-02-09T20:12:26.858752,3,2,0,0,1,0.45
2026-02-09T20:12:31.797448,2,2,0,0,0,0.32
2026-02-09T20:12:36.262256,2,2,0,0,0,0.28
2026-02-09T20:12:40.871635,1,1,0,0,0,0.33
2026-02-09T20:12:45.673620,2,1,0,0,1,0.57
2026-02-09T20:12:50.107208,2,1,0,0,1,0.35
2026-02-09T20:12:54.885187,2,2,0,0,0,0.52
2026-02-09T20:12:59.613222,1,1,0,0,0,0.28
2026-02-09T20:13:04.355471,3,2,0,0,1,0.42
2026-02-09T20:13:09.055564,0,0,0,0,0,0
2026-02-09T20:13:13.757700,1,1,0,0,0,0.31
2026-02-09T20:13:18.404694,1,1,0,0,0,0.51
2026-02-09T20:13:22.858320,2,1,0,0,1,0.37
2026-02-09T20:13:27.558507,2,1,0,0,1,0.47
2026-02-09T20:13:32.104929,2,1,0,0,1,0.43
2026-02-09T20:13:36.755492,1,0,0,0,1,0.44
2026-02-09T20:13:41.409021,3,2,0,0,1,0.42
2026-02-09T20:13:46.205278,1,1,0,0,0,0.29
2026-02-09T20:13:51.104289,1,1,0,0,0,0.49
2026-02-09T20:13:56.205754,2,1,0,0,1,0.42
2026-02-09T20:14:00.808796,3,2,0,0,1,0.4
2026-02-09T20:14:05.461264,3,2,0,0,1,0.39
2026-02-09T20:14:10.054304,2,1,0,0,1,0.37
2026-02-09T20:14:15.005500,2,1,0,0,1,0.29
2026-02-09T20:14:19.621028,2,1,0,0,1,0.5
2026-02-09T20:14:23.855268,2,2,0,0,0,0.4
2026-02-09T20:14:28.207071,1,1,0,0,0,0.3
2026-02-09T20:14:33.204221,2,1,0,0,1,0.49
2026-02-09T20:14:37.805269,3,2,0,0,1,0.3
2026-02-09T20:14:42.454495,2,2,0,0,0,0.62
2026-02-09T20:14:47.406975,2,2,0,0,0,0.71
2026-02-09T20:14:52.053902,2,1,0,0,1,0.39
2026-02-09T20:14:57.003883,0,0,0,0,0,0
2026-02-09T20:15:01.755272,3,2,0,0,1,0.41
2026-02-09T20:15:06.253824,3,2,0,0,1,0.41
2026-02-09T20:15:11.258031,3,2,0,0,1,0.36
2026-02-09T20:15:15.803582,0,0,0,0,0,0
2026-02-09T20:15:20.356114,3,2,0,0,1,0.42
2026-02-09T20:15:25.356437,3,2,0,0,1,0.42
2026-02-09T20:15:30.055135,2,1,0,0,1,0.57
2026-02-09T20:15:34.856979,2,1,0,0,1,0.34
2026-02-09T20:15:39.405485,2,2,0,0,0,0.28
2026-02-09T20:15:44.404097,1,0,0,0,1,0.33
2026-02-09T20:15:49.103539,2,1,0,0,1,0.32
2026-02-09T20:15:54.062788,3,2,0,0,1,0.35
2026-02-09T20:15:58.803494,1,0,0,0,1,0.42
2026-02-09T20:16:03.357049,3,2,0,0,1,0.37
2026-02-09T20:16:08.205682,3,2,0,0,1,0.46
2026-02-09T20:16:13.004580,1,1,0,0,0,0.39
2026-02-09T20:16:18.010213,0,0,0,0,0,0
2026-02-09T20:16:22.604527,2,1,0,0,1,0.28
2026-02-09T20:16:27.404097,2,1,0,0,1,0.3
2026-02-09T20:16:32.362500,1,1,0,0,0,0.26
2026-02-09T20:16:36.855073,2,1,0,0,1,0.28
2026-02-09T20:16:42.057911,1,1,0,0,0,0.41
2026-02-09T20:16:46.854886,3,2,0,0,1,0.51
2026-02-09T20:16:51.476666,2,1,0,0,1,0.3
2026-02-09T20:16:56.266284,2,2,0,0,0,0.51
2026-02-09T20:17:00.756933,1,0,0,0,1,0.37
2026-02-09T20:17:05.556645,1,0,0,0,1,0.39
2026-02-09T20:17:10.254725,3,2,0,0,1,0.39
2026-02-09T20:17:15.010351,3,2,0,0,1,0.34
2026-02-09T20:17:19.854382,3,2,0,0,1,0.44
2026-02-09T20:17:24.555251,2,1,0,0,1,0.25
2026-02-09T20:17:29.405910,2,1,0,0,1,0.33
2026-02-09T20:17:34.215155,1,1,0,0,0,0.36
2026-02-09T20:17:39.002926,0,0,0,0,0,0
2026-02-09T20:17:43.608170,2,1,0,0,1,0.5
2026-02-09T20:17:48.461701,2,1,0,0,1,0.49
2026-02-09T20:17:53.067697,1,0,0,0,1,0.39
2026-02-09T20:17:57.854147,3,2,0,0,1,0.32
2026-02-09T20:18:02.254021,3,2,0,0,1,0.51
2026-02-09T20:18:07.107315,1,0,0,0,1,0.29
2026-02-09T20:18:11.555221,2,2,0,0,0,0.5
2026-02-09T20:18:16.114318,2,2,0,0,0,0.6
2026-02-09T20:18:20.819580,1,1,0,0,0,0.29
2026-02-09T20:18:25.556697,2,2,0,0,0,0.31
2026-02-09T20:18:30.273893,3,2,0,0,1,0.43
2026-02-09T20:18:35.003403,3,2,0,0,1,0.38
2026-02-09T20:18:39.403009,1,0,0,0,1,0.25
2026-02-09T20:18:44.409307,3,2,0,0,1,0.45
2026-02-09T20:18:49.204893,2,2,0,0,0,0.3
2026-02-09T20:18:53.952780,3,2,0,0,1,0.31
2026-02-09T20:18:58.754453,3,2,0,0,1,0.42
2026-02-09T20:19:03.564063,2,2,0,0,0,0.64
2026-02-09T20:19:08.555719,3,2,0,0,1,0.48
2026-02-09T20:19:13.354596,2,1,0,0,1,0.4
2026-02-09T20:19:18.051959,1,0,0,0,1,0.4
2026-02-09T20:19:22.604420,2,1,0,0,1,0.51
2026-02-09T20:19:27.204133,1,0,0,0,1,0.26
2026-02-09T20:19:31.765575,2,1,0,0,1,0.28
2026-02-09T20:19:36.253346,0,0,0,0,0,0
2026-02-09T20:19:40.652562,0,0,0,0,0,0
2026-02-09T20:19:45.355061,2,1,0,0,1,0.28
2026-02-09T20:19:49.805825,3,2,0,0,1,0.45
2026-02-09T20:19:54.603581,2,1,0,0,1,0.4
2026-02-09T20:19:59.253250,3,2,0,0,1,0.31
2026-02-09T20:20:04.056163,2,2,0,0,0,0.35
2026-02-09T20:20:08.854430,2,1,0,0,1,0.3
2026-02-09T20:20:13.602628,3,2,0,0,1,0.42
2026-02-09T20:20:18.361473,3,2,0,0,1,0.46
2026-02-09T20:20:22.874111,2,2,0,0,0,0.44
2026-02-09T20:20:27.654598,1,1,0,0,0,0.38
2026-02-09T20:20:32.354103,3,2,0,0,1,0.44
2026-02-09T20:20:37.008283,2,2,0,0,0,0.65
2026-02-09T20:20:41.759076,2,2,0,0,0,0.42
2026-02-09T20:20:46.653400,2,1,0,0,1,0.45
2026-02-09T20:20:52.578615,1,0,0,0,1,0.34
2026-02-09T20:20:57.205422,3,2,0,0,1,0.46
2026-02-09T20:21:02.008399,2,2,0,0,0,0.59
2026-02-09T20:21:06.754922,1,0,0,0,1,0.45
2026-02-09T20:21:11.610384,3,2,0,0,1,0.34
2026-02-09T20:21:16.254831,3,2,0,0,1,0.35
2026-02-09T20:21:20.856134,2,2,0,0,0,0.45
2026-02-09T20:21:25.354991,3,2,0,0,1,0.32
2026-02-09T20:21:29.852980,0,0,0,0,0,0
2026-02-09T20:21:34.652704,3,2,0,0,1,0.4
2026-02-09T20:21:39.472441,2,2,0,0,0,0.43
2026-02-09T20:21:44.006432,3,2,0,0,1,0.32
2026-02-09T20:21:48.602476,3,2,0,0,1,0.44
2026-02-09T20:21:53.252653,3,2,0,0,1,0.43
2026-02-09T20:21:57.861936,1,1,0,0,0,0.25
2026-02-09T20:22:02.652815,2,1,0,0,1,0.48
2026-02-09T20:22:07.455577,2,1,0,0,1,0.29
2026-02-09T20:22:12.263466,2,1,0,0,1,0.47
2026-02-09T20:22:16.611359,1,1,0,0,0,0.36
2026-02-09T20:22:21.364248,1,1,0,0,0,0.32
2026-02-09T20:22:26.228713,1,1,0,0,0,0.38
2026-02-09T20:22:30.883524,3,2,0,0,1,0.39
2026-02-09T20:22:35.807601,2,1,0,0,1,0.29
2026-02-09T20:22:40.252479,2,2,0,0,0,0.42
2026-02-09T20:22:44.854670,3,2,0,0,1,0.43
2026-02-09T20:22:49.555239,3,2,0,0,1,0.47
2026-02-09T20:22:54.354105,2,1,0,0,1,0.31
2026-02-09T20:22:58.605923,2,2,0,0,0,0.42
2026-02-09T20:23:03.802856,3,2,0,0,1,0.5
2026-02-09T20:23:08.355542,2,2,0,0,0,0.39
2026-02-09T20:23:13.101834,3,2,0,0,1,0.3
2026-02-09T20:23:18.052146,1,0,0,0,1,0.4
2026-02-09T20:23:22.854007,2,1,0,0,1,0.41
2026-02-09T20:23:27.401778,3,2,0,0,1,0.4
2026-02-09T20:23:32.011061,2,1,0,0,1,0.57
2026-02-09T20:23:37.022584,2,1,0,0,1,0.54
2026-02-09T20:23:41.764786,3,2,0,0,1,0.32
2026-02-09T20:23:46.052216,2,1,0,0,1,0.45
2026-02-09T20:23:50.801763,3,2,0,0,1,0.45
2026-02-09T20:23:55.757147,2,2,0,0,0,0.54
2026-02-09T20:24:00.466937,3,2,0,0,1,0.48
2026-02-09T20:24:05.200679,2,2,0,0,0,0.4
2026-02-09T20:24:09.806575,2,1,0,0,1,0.36
2026-02-09T20:24:14.450887,3,2,0,0,1,0.37
2026-02-09T20:24:19.207363,3,2,0,0,1,0.36
2026-02-09T20:24:23.851641,0,0,0,0,0,0
2026-02-09T20:24:28.751346,2,1,0,0,1,0.3
2026-02-09T20:24:33.201244,1,0,0,0,1,0.32
2026-02-09T20:24:37.851995,3,2,0,0,1,0.48
2026-02-09T20:24:42.600084,2,2,0,0,0,0.34
2026-02-09T20:24:47.263324,1,0,0,0,1,0.4
2026-02-09T20:24:51.771284,2,1,0,0,1,0.5
2026-02-09T20:24:56.451826,3,2,0,0,1,0.31
2026-02-09T20:25:01.252095,1,1,0,0,0,0.29
2026-02-09T20:25:05.850017,1,1,0,0,0,0.42
2026-02-09T20:25:10.614949,3,2,0,0,1,0.33
2026-02-09T20:25:15.199948,1,1,0,0,0,0.63
2026-02-09T20:25:19.753554,2,1,0,0,1,0.44
2026-02-09T20:25:24.550616,2,1,0,0,1,0.38
2026-02-09T20:25:29.102671,2,1,0,0,1,0.44
2026-02-09T20:25:33.998699,2,2,0,0,0,0.46
2026-02-09T20:25:38.750042,2,2,0,0,0,0.29
2026-02-09T20:25:43.799145,1,1,0,0,0,0.3
2026-02-09T20:25:48.099063,1,1,0,0,0,0.3
2026-02-09T20:25:52.749352,2,2,0,0,0,0.28
2026-02-09T20:25:57.350997,2,1,0,0,1,0.4
2026-02-09T20:26:02.014314,0,0,0,0,0,0
2026-02-09T20:26:06.599170,1,0,0,0,1,0.4
2026-02-09T20:26:11.448162,1,0,0,0,1,0.36
2026-02-09T20:26:16.401345,3,2,0,0,1,0.36
2026-02-09T20:26:20.997935,2,1,0,0,1,0.27
2026-02-09T20:26:25.799495,1,0,0,0,1,0.26
2026-02-09T20:26:30.748306,3,2,0,0,1,0.48
2026-02-09T20:26:35.647394,2,1,0,0,1,0.49
2026-02-09T20:26:40.411860,2,1,0,0,1,0.5
2026-02-09T20:26:44.751604,1,0,0,0,1,0.26
2026-02-09T20:26:49.347821,3,2,0,0,1,0.56
2026-02-09T20:26:54.197960,2,2,0,0,0,0.59
2026-02-09T20:26:59.097630,1,1,0,0,0,0.66
2026-02-09T20:27:03.555134,2,1,0,0,1,0.37
2026-02-09T20:27:08.397897,3,2,0,0,1,0.39
2026-02-09T20:27:12.801126,3,2,0,0,1,0.47
2026-02-09T20:27:17.347655,2,1,0,0,1,0.44
2026-02-09T20:27:22.099813,1,0,0,0,1,0.35
2026-02-09T20:27:26.765944,1,1,0,0,0,0.3
2026-02-09T20:27:31.550542,0,0,0,0,0,0
2026-02-09T20:27:36.196500,2,1,0,0,1,0.45
2026-02-09T20:27:40.853503,3,2,0,0,1,0.47
2026-02-09T20:27:45.660283,1,0,0,0,1,0.28
2026-02-09T20:27:50.199377,1,0,0,0,1,0.29
2026-02-09T20:27:54.997477,1,0,0,0,1,0.44
2026-02-09T20:27:59.799125,3,2,0,0,1,0.32
2026-02-09T20:28:04.647421,3,2,0,0,1,0.45
2026-02-09T20:28:09.448352,1,0,0,0,1,0.27
2026-02-09T20:28:14.119085,2,1,0,0,1,0.29
2026-02-09T20:28:18.851488,3,2,0,0,1,0.41
2026-02-09T20:28:23.546932,1,0,0,0,1,0.31
2026-02-09T20:28:27.948474,0,0,0,0,0,0
2026-02-09T20:28:32.396902,3,2,0,0,1,0.38
2026-02-09T20:28:37.205654,2,1,0,0,1,0.31
2026-02-09T20:28:41.995468,0,0,0,0,0,0
2026-02-09T20:28:46.998475,0,0,0,0,0,0
2026-02-09T20:28:51.797870,2,2,0,0,0,0.54
2026-02-09T20:28:56.419976,0,0,0,0,0,0
2026-02-09T20:29:00.804351,3,2,0,0,1,0.3
2026-02-09T20:29:05.476725,3,2,0,0,1,0.4
2026-02-09T20:29:10.244791,2,1,0,0,1,0.29
2026-02-09T20:29:14.795644,3,2,0,0,1,0.43
2026-02-09T20:29:19.096219,3,2,0,0,1,0.53
2026-02-09T20:29:23.949070,2,2,0,0,0,0.59
2026-02-09T20:29:28.796414,2,1,0,0,1,0.37
2026-02-09T20:29:33.444906,2,2,0,0,0,0.63
2026-02-09T20:29:38.206950,2,2,0,0,0,0.46
2026-02-09T20:29:42.995353,3,2,0,0,1,0.37
2026-02-09T20:29:47.817561,2,2,0,0,0,0.65
2026-02-09T20:29:52.409266,2,2,0,0,0,0.46
2026-02-09T20:29:56.997541,3,2,0,0,1,0.49
2026-02-09T20:30:01.794815,2,2,0,0,0,0.49
2026-02-09T20:30:06.348478,3,2,0,0,1,0.43
2026-02-09T20:30:10.859135,2,1,0,0,1,0.41
2026-02-09T20:30:15.794071,2,1,0,0,1,0.46
2026-02-09T20:30:20.643498,3,2,0,0,1,0.47
2026-02-09T20:30:25.394842,3,2,0,0,1,0.47
2026-02-09T20:30:30.397043,1,0,0,0,1,0.37
2026-02-09T20:30:35.114405,1,0,0,0,1,0.39
2026-02-09T20:30:39.649276,3,2,0,0,1,0.38
2026-02-09T20:30:44.444122,3,2,0,0,1,0.42
2026-02-09T20:30:49.044813,2,1,0,0,1,0.35
2026-02-09T20:30:53.647398,2,1,0,0,1,0.29
2026-02-09T20:30:58.599388,2,2,0,0,0,0.62
2026-02-09T20:31:03.207046,3,2,0,0,1,0.49
2026-02-09T20:31:07.995348,3,2,0,0,1,0.42
2026-02-09T20:31:12.602146,2,2,0,0,0,0.5
2026-02-09T20:31:17.444291,1,0,0,0,1,0.29
2026-02-09T20:31:22.194498,2,1,0,0,1,0.32
2026-02-09T20:31:26.593377,1,1,0,0,0,0.26
2026-02-09T20:31:30.845746,0,0,0,0,0,0
2026-02-09T20:31:35.744267,3,2,0,0,1,0.44
2026-02-09T20:31:40.457366,1,0,0,0,1,0.43
2026-02-09T20:31:45.193911,2,1,0,0,1,0.45
2026-02-09T20:31:50.096935,0,0,0,0,0,0
2026-02-09T20:31:54.642734,1,0,0,0,1,0.33
2026-02-09T20:31:59.345349,3,2,0,0,1,0.44
2026-02-09T20:32:04.096777,3,2,0,0,1,0.41
2026-02-09T20:32:08.796104,1,0,0,0,1,0.39
2026-02-09T20:32:13.546416,2,2,0,0,0,0.56
2026-02-09T20:32:18.394461,2,1,0,0,1,0.31
2026-02-09T20:32:22.843957,2,1,0,0,1,0.48
2026-02-09T20:32:27.343695,2,2,0,0,0,0.57
2026-02-09T20:32:31.745323,3,2,0,0,1,0.31
2026-02-09T20:32:36.194072,3,2,0,0,1,0.29
2026-02-09T20:32:40.860746,3,2,0,0,1,0.32
2026-02-09T20:32:45.690333,1,1,0,0,0,0.3
2026-02-09T20:32:50.403983,2,1,0,0,1,0.43
2026-02-09T20:32:54.748736,3,2,0,0,1,0.43
2026-02-09T20:32:59.460407,3,2,0,0,1,0.45
2026-02-09T20:33:04.543709,3,2,0,0,1,0.36
2026-02-09T20:33:09.394845,3,2,0,0,1,0.32
2026-02-09T20:33:13.991949,2,1,0,0,1,0.3
2026-02-09T20:33:18.592746,1,1,0,0,0,0.26
2026-02-09T20:33:23.563311,1,1,0,0,0,0.36
2026-02-09T20:33:28.244884,2,2,0,0,0,0.55
2026-02-09T20:33:32.992380,1,1,0,0,0,0.28
2026-02-09T20:33:37.643985,1,0,0,0,1,0.27
2026-02-09T20:33:42.192810,1,1,0,0,0,0.49
2026-02-09T20:33:46.742625,1,1,0,0,0,0.28
2026-02-09T20:33:51.240887,2,1,0,0,1,0.29
2026-02-09T20:33:55.792768,1,0,0,0,1,0.46
2026-02-09T20:34:00.441688,2,1,0,0,1,0.48
2026-02-09T20:34:05.443695,2,1,0,0,1,0.28
2026-02-09T20:34:09.959359,2,2,0,0,0,0.53
2026-02-09T20:34:14.566090,2,1,0,0,1,0.37
2026-02-09T20:34:19.191936,2,2,0,0,0,0.39
2026-02-09T20:34:23.741785,2,1,0,0,1,0.28
